symbol,year,company,legal_reserve,exchange,approved_date,restatement,integrative,current_liabilities,noncurrent_liabilities,shareholders_equity,approved_shareholders_equity,current_assets,noncurrent_assets,total_liabilities,total_liabilities_plus_shareholders_equity,total_assets,audited,public_rights,net_fixed_assets,fiscal_year,other_reserves,capital,investments_and_other_assets,retained_earnings,type
غمهرا,1395,مهرام,3500.0,,13960829,بلی,خیر,1036483.0,14995.0,127478.0,,1099843.0,79113.0,1051478.0,1178956.0,1178956.0,خیر,,70088.0,13951229,,35000.0,3809.0,88976.0,*12ماهه
غمهرا,1396,مهرام,3500.0,بورس تهران,13970425,,-,1241679.0,15445.0,148011.0,137509.0,1317766.0,87369.0,1257124.0,1405135.0,1405135.0,-,,73499.0,13961229,,35000.0,3809.0,109509.0,مجمع
غمهرا,1397,مهرام,7566.0,بورس تهران,13980328,,-,1273035.0,18608.0,178386.0,138154.0,1389701.0,80328.0,1291643.0,1470029.0,1470029.0,-,,66779.0,13971229,,93558.0,3809.0,77260.0,مجمع
غمینو,1390,صنایع غذایی مینو شرق,,,13920216,بلی,خیر,136335.0,12971.0,-57684.0,,70932.0,20690.0,149306.0,91622.0,91622.0,خیر,,19024.0,13901229,,5000.0,1666.0,-62989.0,*12ماهه
غمینو,1392,صنایع غذایی مینو شرق,1582.0,,13930726,بلی,خیر,122263.0,17630.0,89847.0,,202074.0,27666.0,139893.0,229740.0,229740.0,خیر,,26034.0,13921229,,70000.0,1632.0,18259.0,*12ماهه
غمینو,1393,صنایع غذایی مینو شرق,4906.0,,13940726,بلی,خیر,130333.0,29106.0,145327.0,,266347.0,38419.0,159439.0,304766.0,304766.0,خیر,,29957.0,13931229,6.0,70000.0,8462.0,70415.0,*12ماهه
غمینو,1394,صنایع غذایی مینو شرق,7216.0,,13950803,بلی,خیر,139362.0,25080.0,174043.0,,301467.0,37018.0,164442.0,338485.0,338485.0,خیر,,35066.0,13941229,,80500.0,1353.0,86321.0,*12ماهه
غمینو,1395,صنایع غذایی مینو شرق,9565.0,,13960810,بلی,خیر,240114.0,21359.0,192736.0,,403854.0,50355.0,261473.0,454209.0,454209.0,خیر,,48213.0,13951229,,100000.0,1353.0,83165.0,*12ماهه
غمینو,1396,صنایع غذایی مینو شرق,10000.0,فرابورس,13970810,بلی,خیر,236448.0,11153.0,208102.0,,398813.0,56890.0,247601.0,455703.0,455703.0,خیر,,54450.0,13961229,6.0,100000.0,1353.0,98096.0,*12ماهه
غمینو,1397,صنایع غذایی مینو شرق,14700.0,فرابورس,13980307,,-,265147.0,12044.0,289236.0,221596.0,462314.0,104113.0,277191.0,566427.0,566427.0,-,,100151.0,13971229,,178000.0,1282.0,96530.0,مجمع
غناب,1372,ناب,41.0,,13730431,,-,15099.0,662.0,451.0,451.0,14980.0,2044.0,15761.0,16526.0,16212.0,-,,1017.0,13721229,,410.0,215.0,,مجمع
غناب,1373,ناب,41.0,,13740431,,-,31474.0,456.0,451.0,451.0,30822.0,2494.0,31930.0,32381.0,32381.0,-,,1325.0,13731229,,410.0,234.0,,مجمع
غناب,1374,ناب,500.0,,13750424,,-,40549.0,666.0,5500.0,5500.0,40327.0,7448.0,41215.0,46715.0,46715.0,-,,5811.0,13741229,,5000.0,577.0,,مجمع
غناب,1375,ناب,1083.0,,13760424,,-,33784.0,913.0,21083.0,21083.0,44327.0,11452.0,34696.0,55779.0,55779.0,-,,10669.0,13751229,,20000.0,783.0,,مجمع
غناب,1376,ناب,2000.0,,13770427,,-,43292.0,1244.0,22000.0,22000.0,53424.0,13111.0,44535.0,66535.0,66535.0,-,,12209.0,13761229,,20000.0,902.0,,مجمع
غناب,1377,ناب,2000.0,,13780427,,-,80423.0,1608.0,22000.0,22000.0,86322.0,17710.0,82031.0,104031.0,104031.0,-,,16819.0,13771229,,20000.0,891.0,,مجمع
غناب,1378,ناب,2000.0,,13790423,,-,120829.0,2140.0,22000.0,22000.0,119838.0,25131.0,122969.0,144969.0,144969.0,-,,24117.0,13781229,,20000.0,1014.0,,مجمع
غناب,1379,ناب,2000.0,,13800423,,-,128520.0,2898.0,22000.0,23311.0,117838.0,35579.0,131417.0,153417.0,153417.0,-,,34559.0,13791229,,20000.0,1020.0,,مجمع
غناب,1380,ناب,2000.0,,13810427,,-,101136.0,3503.0,22747.0,24220.0,87435.0,39951.0,104639.0,127386.0,127386.0,-,,38895.0,13801229,,20000.0,1056.0,747.0,مجمع
غناب,1381,ناب,2000.0,,13820419,,-,113409.0,4332.0,23390.0,23390.0,102192.0,38939.0,117741.0,141131.0,141131.0,-,,37490.0,13811229,,20000.0,1449.0,1390.0,مجمع
غناب,1382,ناب,2000.0,,13830427,,-,80205.0,6018.0,19796.0,19796.0,76431.0,29588.0,86223.0,106019.0,106019.0,-,,28224.0,13821229,,20000.0,1364.0,-2204.0,مجمع
غناب,1383,ناب,2000.0,,13840429,,-,125159.0,7066.0,17697.0,17697.0,121882.0,28040.0,132225.0,149922.0,149922.0,-,,26661.0,13831229,,20000.0,1379.0,-4303.0,مجمع
غناب,1384,ناب,2000.0,,13850428,,-,204084.0,7054.0,22436.0,22436.0,207613.0,25961.0,211138.0,233574.0,233574.0,-,,24425.0,13841229,,20000.0,1536.0,436.0,مجمع
غناب,1385,ناب,2000.0,,13860416,,-,216965.0,8893.0,21552.0,21552.0,224323.0,23087.0,225858.0,247410.0,247410.0,-,,21530.0,13851229,,20000.0,1557.0,-448.0,مجمع
غناب,1386,ناب,2000.0,,13870424,خیر,خیر,156205.0,22758.0,-865.0,,156462.0,21636.0,178963.0,178098.0,178098.0,بلی,,19023.0,13861229,,20000.0,2613.0,-22865.0,*12ماهه
غناب,1387,ناب,2000.0,,13880328,,-,162811.0,17820.0,-20904.0,64904.0,141426.0,18301.0,180631.0,159727.0,159727.0,-,,16466.0,13871229,,20000.0,1835.0,-42904.0,مجمع
غناب,1388,ناب,2000.0,,13891215,بلی,خیر,193636.0,13401.0,-55459.0,,134543.0,17035.0,207037.0,151578.0,151578.0,خیر,,14470.0,13881229,,20000.0,2565.0,-77459.0,*12ماهه
غناب,1389,ناب,2000.0,,13900416,خیر,خیر,228069.0,14800.0,-101328.0,,126514.0,15027.0,242869.0,141541.0,141541.0,بلی,,12999.0,13891229,,20000.0,2028.0,-123328.0,*12ماهه
غناب,1390,ناب,2000.0,,13910426,خیر,خیر,243204.0,12821.0,-115693.0,,116167.0,24165.0,256025.0,140332.0,140332.0,بلی,,21941.0,13901229,,20000.0,2224.0,-137693.0,*12ماهه
غناب,1391,ناب,2000.0,,13920427,,-,276656.0,14299.0,-183498.0,-183497.0,83671.0,23786.0,290955.0,107457.0,107457.0,-,,21473.0,13911229,,20000.0,2313.0,-205498.0,مجمع
غناب,1392,ناب,2000.0,,13930410,خیر,خیر,304669.0,9880.0,-230894.0,,60537.0,23118.0,314549.0,83655.0,83655.0,بلی,,21119.0,13921229,,20000.0,1999.0,-252894.0,*12ماهه
غناب,1393,ناب,2000.0,,13940430,,-,332554.0,8623.0,-286184.0,-33290.0,32807.0,22186.0,341177.0,54993.0,54993.0,-,,20817.0,13931229,,20000.0,1369.0,-308184.0,مجمع
غناب,1394,ناب,2000.0,,13950431,,-,390687.0,9827.0,-335614.0,-27430.0,42886.0,22014.0,400514.0,64900.0,64900.0,-,,20661.0,13941229,,20000.0,918.0,-357614.0,مجمع
غناب,1395,ناب,2000.0,,13960428,,-,450978.0,9368.0,-200494.0,-200494.0,239973.0,19879.0,460346.0,259852.0,259852.0,-,,18554.0,13951229,,20000.0,918.0,-222494.0,مجمع
غناب,1396,ناب,2000.0,فرابورس,13970812,بلی,خیر,408301.0,9746.0,-258171.0,,141581.0,18295.0,418047.0,159876.0,159876.0,خیر,,16990.0,13961229,,20000.0,918.0,-280171.0,*12ماهه
غناب,1397,ناب,2000.0,فرابورس,13980427,,-,391838.0,11745.0,-285021.0,-285021.0,98129.0,20433.0,403583.0,118562.0,118562.0,-,,19128.0,13971229,,20000.0,918.0,-307021.0,مجمع
غنوش,1372,نوش مازندران,2.0,,13730431,,-,1892.0,817.0,1420.0,1420.0,1696.0,2480.0,2709.0,4941.0,4130.0,-,,2238.0,13721229,400.0,1000.0,196.0,19.0,مجمع
غنوش,1373,نوش مازندران,55.0,,13740431,,-,1467.0,2284.0,3498.0,3498.0,2642.0,4750.0,3751.0,9519.0,7249.0,-,,4371.0,13731229,1100.0,1400.0,235.0,943.0,مجمع
غنوش,1374,نوش مازندران,257.0,,13750428,,-,10450.0,2185.0,3731.0,3731.0,10784.0,6000.0,12635.0,18518.0,16365.0,-,,5355.0,13741229,,3400.0,226.0,74.0,مجمع
غنوش,1375,نوش مازندران,680.0,,13760430,,-,20105.0,1585.0,7559.0,7559.0,21649.0,8464.0,21690.0,30770.0,29249.0,-,,7113.0,13751229,,6800.0,486.0,79.0,مجمع
غنوش,1376,نوش مازندران,680.0,,13770427,,-,28581.0,569.0,7739.0,14539.0,27363.0,11107.0,29150.0,37337.0,36890.0,-,,9007.0,13761229,,6800.0,520.0,259.0,مجمع
غنوش,1377,نوش مازندران,1074.0,,13780429,,-,30169.0,187.0,14802.0,14792.0,30112.0,17280.0,30356.0,45158.0,45158.0,-,,14321.0,13771229,,13600.0,725.0,128.0,مجمع
غنوش,1378,نوش مازندران,1360.0,,13790429,,-,48221.0,275.0,17954.0,17944.0,47364.0,22275.0,48496.0,66450.0,66450.0,-,,17787.0,13781229,2899.0,13600.0,1298.0,95.0,مجمع
غنوش,1379,نوش مازندران,1360.0,,13800421,,-,64109.0,397.0,23958.0,23949.0,66523.0,21941.0,64506.0,88465.0,88465.0,-,,21349.0,13791229,8579.0,13600.0,592.0,419.0,مجمع
غنوش,1380,نوش مازندران,1632.0,,13810420,,-,61814.0,1921.0,28129.0,27966.0,65326.0,26538.0,63734.0,91864.0,91864.0,-,,26388.0,13801229,9859.0,16320.0,150.0,318.0,مجمع
غنوش,1381,نوش مازندران,1632.0,,13820412,,-,70687.0,1716.0,31025.0,31025.0,75813.0,27616.0,72403.0,103428.0,103428.0,-,,27482.0,13811229,,16320.0,133.0,214.0,مجمع
غنوش,1382,نوش مازندران,2600.0,,13830425,,-,78816.0,1512.0,43229.0,43229.0,84791.0,38766.0,80328.0,123557.0,123557.0,-,,36628.0,13821229,,26000.0,2138.0,10450.0,مجمع
غنوش,1383,نوش مازندران,4000.0,,13840402,,-,101370.0,1785.0,50608.0,49408.0,114411.0,39352.0,103155.0,153763.0,153763.0,-,,39215.0,13831229,,40000.0,137.0,6608.0,مجمع
غنوش,1384,نوش مازندران,4500.0,,13850429,,-,87785.0,2239.0,50011.0,54510.0,89896.0,50139.0,90024.0,140035.0,140035.0,-,,44009.0,13841229,,45000.0,6130.0,511.0,مجمع
غنوش,1385,نوش مازندران,4500.0,,13860426,,-,70063.0,2989.0,62687.0,60937.0,93837.0,41902.0,73052.0,135739.0,135739.0,-,,35790.0,13851229,,45000.0,6112.0,13187.0,مجمع
غنوش,1386,نوش مازندران,4500.0,,13870410,بلی,خیر,95741.0,3136.0,65366.0,,119404.0,44839.0,98877.0,164243.0,164243.0,خیر,,35726.0,13861229,,50000.0,9113.0,10866.0,*12ماهه
غنوش,1387,نوش مازندران,5000.0,,13880902,بلی,خیر,88276.0,3680.0,62624.0,,117301.0,37279.0,91956.0,154580.0,154580.0,خیر,,28166.0,13871229,,50000.0,9113.0,7624.0,*12ماهه
غنوش,1388,نوش مازندران,5000.0,,13890830,بلی,خیر,75243.0,815.0,55930.0,,96131.0,35857.0,76058.0,131988.0,131988.0,خیر,,26745.0,13881229,,50000.0,9112.0,930.0,*12ماهه
غنوش,1389,نوش مازندران,5000.0,,13900423,,-,62586.0,3271.0,56281.0,55031.0,89775.0,32363.0,65857.0,122138.0,122138.0,-,,23251.0,13891229,,50000.0,9112.0,1281.0,مجمع
غنوش,1390,نوش مازندران,5000.0,,13910331,,-,61964.0,4276.0,131417.0,81417.0,161367.0,36290.0,66240.0,197657.0,197657.0,-,,27178.0,13901229,,50000.0,9112.0,76417.0,مجمع
غنوش,1391,نوش مازندران,5000.0,,13920411,,-,73056.0,5214.0,102187.0,81587.0,147906.0,32551.0,78270.0,180457.0,180457.0,-,,23439.0,13911229,,50000.0,9112.0,47187.0,مجمع
غنوش,1392,نوش مازندران,5000.0,,13930322,,-,32146.0,6377.0,99561.0,81401.0,110696.0,27388.0,38523.0,138084.0,138084.0,-,,23273.0,13921229,,50000.0,4115.0,44561.0,مجمع
غنوش,1393,نوش مازندران,5000.0,,13940818,بلی,خیر,7978.0,8330.0,89312.0,,79432.0,26188.0,16308.0,105620.0,105620.0,خیر,,22073.0,13931229,,50000.0,4000.0,34312.0,*12ماهه
غنوش,1394,نوش مازندران,5000.0,,13950815,بلی,خیر,14484.0,8034.0,88833.0,,84498.0,26853.0,22518.0,111351.0,111351.0,خیر,,22762.0,13941229,,50000.0,4000.0,33833.0,*12ماهه
غنوش,1395,نوش مازندران,5000.0,,13960829,بلی,خیر,15593.0,6046.0,85601.0,,82303.0,24937.0,21639.0,107240.0,107240.0,خیر,,20846.0,13951229,,50000.0,4000.0,30601.0,*12ماهه
غنوش,1396,نوش مازندران,5000.0,بورس تهران,13970730,بلی,خیر,13663.0,5636.0,74752.0,,76000.0,18051.0,19299.0,94051.0,94051.0,خیر,,16960.0,13961229,,50000.0,1000.0,19752.0,*12ماهه
غنوش,1397,نوش مازندران,5000.0,بورس تهران,13980404,,-,11995.0,4409.0,73528.0,61028.0,73130.0,16802.0,16404.0,89932.0,89932.0,-,,15711.0,13971229,,50000.0,1000.0,18528.0,مجمع
غنیلی,1394,مجتمع تولیدی نیلی صنعت کرمان,,,13950523,خیر,خیر,133180.0,24926.0,99202.0,,1806.0,255502.0,158106.0,257308.0,257308.0,بلی,,255493.0,13941229,,100000.0,,-798.0,*12ماهه
غنیلی,1395,مجتمع تولیدی نیلی صنعت کرمان,,,13960431,,-,163298.0,19984.0,96017.0,96017.0,2813.0,276486.0,183282.0,279299.0,279299.0,-,,273062.0,13951229,,100000.0,,-3983.0,مجمع
غنیلی,1396,مجتمع تولیدی نیلی صنعت کرمان,,فرابورس,13970525,,-,198018.0,15152.0,92250.0,92250.0,3047.0,302373.0,213170.0,305420.0,305420.0,-,,298951.0,13961229,,100000.0,,-7750.0,مجمع
غنیلی,1397,مجتمع تولیدی نیلی صنعت کرمان,,فرابورس,13980424,,-,224790.0,40516.0,85459.0,85459.0,2380.0,348385.0,265306.0,350765.0,350765.0,-,,344965.0,13971229,,100000.0,,-14541.0,مجمع
غویتا,1371,ویتانا,13.0,,13720431,,-,4921.0,1473.0,337.0,337.0,5356.0,2232.0,6393.0,6730.0,6730.0,-,,1355.0,13711229,,2000.0,19.0,-1676.0,مجمع
غویتا,1372,ویتانا,13.0,,13730431,,-,6149.0,1867.0,2013.0,2013.0,5388.0,5661.0,8016.0,10029.0,10029.0,-,,4167.0,13721229,,2000.0,474.0,,مجمع
غویتا,1373,ویتانا,163.0,,13740429,,-,7626.0,2245.0,2865.0,2865.0,8227.0,5764.0,9871.0,12736.0,12736.0,-,,4037.0,13731229,,2000.0,473.0,702.0,مجمع
غویتا,1374,ویتانا,208.0,,13750430,,-,8673.0,2862.0,2886.0,2886.0,9840.0,6039.0,11535.0,14421.0,14421.0,-,,4085.0,13741229,61.0,2000.0,497.0,617.0,مجمع
غویتا,1375,ویتانا,448.0,,13760416,,-,10549.0,3667.0,6670.0,5884.0,16079.0,6784.0,14216.0,20886.0,20886.0,-,,4196.0,13751229,,3000.0,611.0,3222.0,مجمع
غویتا,1376,ویتانا,300.0,,13770423,,-,12760.0,4612.0,7119.0,6017.0,19000.0,8060.0,17372.0,24491.0,24491.0,-,,4873.0,13761229,,3000.0,618.0,3819.0,مجمع
غویتا,1377,ویتانا,300.0,,13780416,,-,11250.0,5625.0,5325.0,4469.0,16950.0,5249.0,16874.0,22199.0,22199.0,-,,4631.0,13771229,,3000.0,618.0,2025.0,مجمع
غویتا,1378,ویتانا,300.0,,13790411,,-,16008.0,6877.0,5769.0,3300.0,23637.0,5016.0,22884.0,28653.0,28653.0,-,,4358.0,13781229,,3000.0,658.0,2469.0,مجمع
غویتا,1379,ویتانا,300.0,,13800405,,-,24841.0,8039.0,3185.0,3185.0,30984.0,5081.0,32880.0,36065.0,36065.0,-,,4411.0,13791229,,3000.0,670.0,-115.0,مجمع
غویتا,1380,ویتانا,300.0,,13810402,,-,15456.0,9471.0,2663.0,2662.0,22463.0,10300.0,24927.0,27590.0,27590.0,-,,4192.0,13801229,,3000.0,935.0,-637.0,مجمع
غویتا,1381,ویتانا,300.0,,13820409,,-,32752.0,9015.0,6388.0,3300.0,36991.0,11165.0,41768.0,48156.0,48156.0,-,,3844.0,13811229,,3000.0,7321.0,3088.0,مجمع
غویتا,1382,ویتانا,700.0,,13830403,,-,37913.0,10224.0,12576.0,7700.0,43150.0,17563.0,48137.0,60713.0,60713.0,-,,9279.0,13821229,,7000.0,8284.0,4876.0,مجمع
غویتا,1383,ویتانا,700.0,,13840328,,-,51372.0,6893.0,-4387.0,-4387.0,35518.0,18360.0,58265.0,53878.0,53878.0,-,,10731.0,13831229,,7000.0,7629.0,-12087.0,مجمع
غویتا,1384,ویتانا,700.0,,13850615,خیر,خیر,66609.0,6905.0,-11641.0,,43015.0,18858.0,73514.0,61873.0,61873.0,خیر,,10393.0,13841229,,7000.0,8465.0,-19341.0,*12ماهه
غویتا,1385,ویتانا,700.0,,13860430,خیر,خیر,73779.0,9118.0,-34543.0,,29790.0,18564.0,82897.0,48354.0,48354.0,بلی,,11039.0,13851229,,7000.0,7525.0,-42243.0,*12ماهه
غویتا,1386,ویتانا,700.0,,13870911,خیر,خیر,70866.0,25413.0,-50843.0,,31877.0,13559.0,96279.0,45436.0,45436.0,بلی,,6036.0,13861229,,7000.0,7523.0,-58543.0,*12ماهه
غویتا,1395,ویتانا,5600.0,,13951222,خیر,خیر,628529.0,16373.0,190024.0,,342484.0,492442.0,644902.0,834926.0,834926.0,خیر,,469372.0,13950930,,56000.0,21110.0,128424.0,*12ماهه
غویتا,1396,ویتانا,5600.0,,13961228,خیر,خیر,789936.0,26928.0,291259.0,,458593.0,649530.0,816864.0,1108123.0,1108123.0,خیر,,609109.0,13960930,,56000.0,37211.0,229659.0,*12ماهه
غویتا,1397,ویتانا,5600.0,فرابورس,13971211,,-,1030462.0,129678.0,664850.0,632450.0,659986.0,1165004.0,1160140.0,1824990.0,1824990.0,-,,1116396.0,13970930,,56000.0,37211.0,359250.0,مجمع
غپآذر,1392,پگاه آذربایجان شرقی,15077.0,,13930730,بلی,خیر,304669.0,21102.0,274337.0,,400534.0,199574.0,325771.0,600108.0,600108.0,خیر,,183666.0,13921229,,150000.0,13986.0,59260.0,*12ماهه
غپآذر,1393,پگاه آذربایجان شرقی,18404.0,,13941030,بلی,خیر,429872.0,28156.0,268587.0,,486185.0,240430.0,458028.0,726615.0,726615.0,خیر,,220929.0,13931229,,200000.0,17577.0,50183.0,*12ماهه
غپآذر,1394,پگاه آذربایجان شرقی,20000.0,,13950805,بلی,خیر,482490.0,39721.0,260138.0,,485728.0,296621.0,522211.0,782349.0,782349.0,خیر,,272854.0,13941229,,200000.0,20255.0,40138.0,*12ماهه
غپآذر,1395,پگاه آذربایجان شرقی,20000.0,,13960823,بلی,خیر,549995.0,42936.0,260602.0,,533176.0,320357.0,592931.0,853533.0,853533.0,خیر,,287689.0,13951229,,200000.0,30005.0,40602.0,*12ماهه
غپآذر,1396,پگاه آذربایجان شرقی,20000.0,فرابورس,13970725,بلی,خیر,633499.0,45772.0,271475.0,,633087.0,317659.0,679271.0,950746.0,950746.0,خیر,,282161.0,13961229,,200000.0,31135.0,51475.0,*12ماهه
غپآذر,1397,پگاه آذربایجان شرقی,20000.0,فرابورس,13980224,,-,862911.0,54969.0,291069.0,243069.0,878180.0,330769.0,917880.0,1208949.0,1208949.0,-,,279246.0,13971229,,200000.0,45075.0,71069.0,مجمع
غپارس,1368,روغن نباتی پارس,,,13690730,,-,12694.0,,,-3190.0,9683.0,1590.0,14645.0,14645.0,11456.0,-,,1590.0,13690331,,,,,مجمع
غپارس,1370,روغن نباتی پارس,,,13710431,,-,,,,-1102.0,,,,,,-,,,13701229,,,,,مجمع
غپارس,1371,روغن نباتی پارس,203.0,,13720704,,-,36910.0,3449.0,4986.0,4986.0,40145.0,8413.0,40359.0,45345.0,45345.0,-,,4961.0,13711229,8202.0,660.0,239.0,-4079.0,مجمع
غپارس,1372,روغن نباتی پارس,203.0,,13730431,,-,72404.0,4048.0,5168.0,5168.0,74843.0,10470.0,76452.0,81620.0,81620.0,-,,5913.0,13721229,8202.0,660.0,865.0,-3898.0,مجمع
غپارس,1373,روغن نباتی پارس,203.0,,13740427,,-,112872.0,5067.0,9065.0,9065.0,110728.0,20693.0,117939.0,127004.0,127004.0,-,,15434.0,13731229,8202.0,660.0,842.0,,مجمع
غپارس,1374,روغن نباتی پارس,790.0,,13750427,,-,106990.0,6680.0,29679.0,29679.0,111284.0,37855.0,113669.0,143348.0,143348.0,-,,30934.0,13741229,2489.0,26400.0,1130.0,,مجمع
غپارس,1375,روغن نباتی پارس,829.0,,13760429,,-,137269.0,16913.0,33752.0,29848.0,139603.0,56487.0,154182.0,195741.0,187934.0,-,,45228.0,13751229,2619.0,26400.0,3103.0,3905.0,مجمع
غپارس,1376,روغن نباتی پارس,1251.0,,13770424,,-,119263.0,12028.0,36093.0,30299.0,115059.0,63657.0,131291.0,167385.0,167385.0,-,,48900.0,13761229,2619.0,26400.0,3426.0,5823.0,مجمع
غپارس,1377,روغن نباتی پارس,2172.0,,13780422,,-,132589.0,13729.0,49433.0,36085.0,145687.0,64468.0,146318.0,195751.0,195751.0,-,,46346.0,13771229,2619.0,26400.0,3718.0,18242.0,مجمع
غپارس,1378,روغن نباتی پارس,2640.0,,13790425,,-,174435.0,17151.0,87948.0,76659.0,223162.0,56372.0,191586.0,279535.0,279535.0,-,,45901.0,13781229,47619.0,26400.0,10471.0,11290.0,مجمع
غپارس,1379,روغن نباتی پارس,2640.0,,13800430,,-,298222.0,21620.0,128693.0,76868.0,388063.0,60472.0,319842.0,448535.0,448535.0,-,,46661.0,13791229,47619.0,26400.0,13811.0,52034.0,مجمع
غپارس,1380,روغن نباتی پارس,7920.0,,13810429,,-,447767.0,25240.0,81939.0,144245.0,483744.0,71200.0,473006.0,554945.0,554945.0,-,,50142.0,13801229,47619.0,26400.0,21059.0,,مجمع
غپارس,1381,روغن نباتی پارس,7920.0,,13820424,,-,415234.0,33490.0,146479.0,154139.0,493226.0,101977.0,448724.0,595203.0,595203.0,-,,71570.0,13811229,47619.0,79200.0,30407.0,11740.0,مجمع
غپارس,1382,روغن نباتی پارس,7920.0,,13830331,,-,529560.0,42111.0,173498.0,183098.0,566471.0,178698.0,571671.0,745169.0,745169.0,-,,82817.0,13821229,45000.0,79200.0,95881.0,41378.0,مجمع
غپارس,1383,روغن نباتی پارس,7920.0,,13840412,,-,606019.0,51453.0,105297.0,72664.0,551017.0,211752.0,657472.0,762769.0,762769.0,-,,112865.0,13831229,75000.0,79200.0,98887.0,-56823.0,مجمع
غپارس,1384,روغن نباتی پارس,7920.0,,13850412,خیر,خیر,631843.0,45282.0,-9298.0,,451128.0,216699.0,677125.0,667827.0,667827.0,خیر,,121800.0,13841229,75000.0,79200.0,94899.0,-171418.0,*12ماهه
غپارس,1386,روغن نباتی پارس,7920.0,بورس تهران,13870320,خیر,خیر,670790.0,39896.0,14382.0,,456627.0,268441.0,710686.0,725068.0,725068.0,بلی,,243046.0,13861229,-70778.0,154200.0,25395.0,-76960.0,*12ماهه
غپاک,1370,لبنیات پاک,105.0,,13701030,,-,3346.0,1087.0,2078.0,2078.0,5409.0,2406.0,4433.0,6511.0,6511.0,-,,979.0,13700631,974.0,998.0,123.0,,مجمع
غپاک,1371,لبنیات پاک,168.0,,13711030,,-,7823.0,1087.0,2817.0,2817.0,7460.0,5753.0,8910.0,11727.0,11727.0,-,,1582.0,13710631,974.0,1676.0,2685.0,,مجمع
غپاک,1372,لبنیات پاک,370.0,,13721007,,-,11596.0,1087.0,5043.0,5043.0,15703.0,3745.0,12683.0,17726.0,17726.0,-,,1860.0,13720631,974.0,3699.0,163.0,,مجمع
غپاک,1373,لبنیات پاک,370.0,,13731030,,-,11435.0,1087.0,7769.0,7769.0,17159.0,5167.0,12522.0,20291.0,20291.0,-,,3066.0,13730631,974.0,3699.0,66.0,2726.0,مجمع
غپاک,1374,لبنیات پاک,740.0,,13741026,,-,13869.0,1087.0,15535.0,15535.0,26119.0,6819.0,14956.0,30491.0,30491.0,-,,4089.0,13740631,,7398.0,283.0,7398.0,مجمع
غپاک,1375,لبنیات پاک,740.0,,13751029,,-,7759.0,1087.0,39130.0,27775.0,32258.0,15718.0,8847.0,47977.0,47977.0,-,,15140.0,13750631,,14795.0,579.0,23595.0,مجمع
غپاک,1376,لبنیات پاک,1480.0,,13761027,,-,18182.0,1624.0,62314.0,47019.0,53314.0,28806.0,19806.0,82120.0,82120.0,-,,27786.0,13760631,11500.0,14795.0,1021.0,34539.0,مجمع
غپاک,1377,لبنیات پاک,1480.0,,13780227,,-,43299.0,6347.0,84776.0,66721.0,78476.0,55945.0,49646.0,134422.0,134422.0,-,,42471.0,13771229,24205.0,29591.0,13475.0,29501.0,مجمع
